Feb  6 17:46:28 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=16', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=10', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=10', processed='center(received)=10', dropped='global(internal_source)=0', processed='global(internal_source)=10', queued='global(internal_source)=0', processed='destination(d_server)=10', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=10', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=10', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=1122', stamp='src.internal(s_test#1)=1770399388', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=10', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=1367'
Feb  6 17:56:28 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=18', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=11', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=11', processed='center(received)=11', dropped='global(internal_source)=0', processed='global(internal_source)=11', queued='global(internal_source)=0', processed='destination(d_server)=11', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=11', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=11', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=1145', stamp='src.internal(s_test#1)=1770399988', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=11', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=1375'
Feb  6 18:06:28 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=20', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=12', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=12', processed='center(received)=12', dropped='global(internal_source)=0', processed='global(internal_source)=12', queued='global(internal_source)=0', processed='destination(d_server)=12', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=12', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=12', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=1164', stamp='src.internal(s_test#1)=1770400588', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=12', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=1375'
Feb  6 18:16:28 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=22', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=13', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=13', processed='center(received)=13', dropped='global(internal_source)=0', processed='global(internal_source)=13', queued='global(internal_source)=0', processed='destination(d_server)=13', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=13', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=13', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=1180', stamp='src.internal(s_test#1)=1770401188', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=13', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=1375'
Feb  6 18:26:28 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=24', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=14', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=14', processed='center(received)=14', dropped='global(internal_source)=0', processed='global(internal_source)=14', queued='global(internal_source)=0', processed='destination(d_server)=14', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=14', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=14', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=1194', stamp='src.internal(s_test#1)=1770401788', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=14', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=1375'
Feb  6 18:34:52 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb  6 18:34:53 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.18.0.4:514)', local='AF_INET(0.0.0.0:0)'
Feb  6 18:44:43 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb  6 18:44:43 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.18.0.4:514)', local='AF_INET(0.0.0.0:0)'
Feb  6 18:51:31 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb  6 18:51:31 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.18.0.4:514)', local='AF_INET(0.0.0.0:0)'
Feb  6 19:00:38 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb  6 19:00:39 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.18.0.4:514)', local='AF_INET(0.0.0.0:0)'
Feb  6 19:03:07 syslog-client syslog-ng[7]: syslog-ng starting up; version='4.10.2'
Feb  6 19:03:08 syslog-client syslog-ng[7]: Syslog connection established; fd='12', server='AF_INET(172.18.0.4:514)', local='AF_INET(0.0.0.0:0)'
Feb  6 19:05:52 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb  6 19:05:53 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.18.0.3:514)', local='AF_INET(0.0.0.0:0)'
Feb  6 19:51:45 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb  6 19:51:48 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.18.0.4:514)', local='AF_INET(0.0.0.0:0)'
Feb  6 22:33:13 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb  6 22:33:22 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.18.0.4:514)', local='AF_INET(0.0.0.0:0)'
Feb  6 22:43:22 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=0', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=2', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=2', processed='center(received)=2', dropped='global(internal_source)=0', processed='global(internal_source)=2', queued='global(internal_source)=0', processed='destination(d_server)=2', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=2', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=2', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=152', stamp='src.internal(s_test#1)=1770417202', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=2', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=183'
Feb  6 22:53:22 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=2', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=3', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=3', processed='center(received)=3', dropped='global(internal_source)=0', processed='global(internal_source)=3', queued='global(internal_source)=0', processed='destination(d_server)=3', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=3', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=3', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=556', stamp='src.internal(s_test#1)=1770417802', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=3', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=1363'
Feb  6 23:03:22 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=4', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=4', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=4', processed='center(received)=4', dropped='global(internal_source)=0', processed='global(internal_source)=4', queued='global(internal_source)=0', processed='destination(d_server)=4', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=4', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=4', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=758', stamp='src.internal(s_test#1)=1770418402', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=4', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=1364'
Feb  6 23:13:22 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=6', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=5', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=5', processed='center(received)=5', dropped='global(internal_source)=0', processed='global(internal_source)=5', queued='global(internal_source)=0', processed='destination(d_server)=5', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=5', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=5', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=879', stamp='src.internal(s_test#1)=1770419002', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=5', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=1364'
Feb  6 23:23:22 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=8', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=6', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=6', processed='center(received)=6', dropped='global(internal_source)=0', processed='global(internal_source)=6', queued='global(internal_source)=0', processed='destination(d_server)=6', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=6', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=6', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=960', stamp='src.internal(s_test#1)=1770419602', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=6', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=1364'
Feb  6 23:33:22 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=10', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=7', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=7', processed='center(received)=7', dropped='global(internal_source)=0', processed='global(internal_source)=7', queued='global(internal_source)=0', processed='destination(d_server)=7', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=7', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=7', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=1017', stamp='src.internal(s_test#1)=1770420202', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=7', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=1364'
Feb  9 19:46:34 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb  9 19:46:35 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.18.0.4:514)', local='AF_INET(0.0.0.0:0)'
Feb  9 19:51:10 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb  9 19:51:10 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.18.0.4:514)', local='AF_INET(0.0.0.0:0)'
Feb  9 20:01:10 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=0', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=2', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=2', processed='center(received)=2', dropped='global(internal_source)=0', processed='global(internal_source)=2', queued='global(internal_source)=0', processed='destination(d_server)=2', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=2', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=2', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=152', stamp='src.internal(s_test#1)=1770666670', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=2', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=183'
Feb  9 20:11:10 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=2', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=3', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=3', processed='center(received)=3', dropped='global(internal_source)=0', processed='global(internal_source)=3', queued='global(internal_source)=0', processed='destination(d_server)=3', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=3', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=3', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=556', stamp='src.internal(s_test#1)=1770667270', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=3', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=1363'
Feb  9 20:21:43 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb  9 20:21:44 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.19.0.4:514)', local='AF_INET(0.0.0.0:0)'
Feb 10 15:05:04 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb 10 15:05:04 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.19.0.4:514)', local='AF_INET(0.0.0.0:0)'
Feb 10 15:15:04 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=0', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=2', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=2', processed='center(received)=2', dropped='global(internal_source)=0', processed='global(internal_source)=2', queued='global(internal_source)=0', processed='destination(d_server)=2', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=2', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=2', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=152', stamp='src.internal(s_test#1)=1770735904', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=2', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=183'
Feb 10 15:25:04 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=2', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=3', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=3', processed='center(received)=3', dropped='global(internal_source)=0', processed='global(internal_source)=3', queued='global(internal_source)=0', processed='destination(d_server)=3', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=3', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=3', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=556', stamp='src.internal(s_test#1)=1770736504', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=3', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=1363'
Feb 10 15:35:04 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=4', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=4', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=4', processed='center(received)=4', dropped='global(internal_source)=0', processed='global(internal_source)=4', queued='global(internal_source)=0', processed='destination(d_server)=4', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=4', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=4', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=758', stamp='src.internal(s_test#1)=1770737104', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=4', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=1364'
Feb 10 15:45:04 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=6', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=5', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=5', processed='center(received)=5', dropped='global(internal_source)=0', processed='global(internal_source)=5', queued='global(internal_source)=0', processed='destination(d_server)=5', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=5', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=5', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=879', stamp='src.internal(s_test#1)=1770737704', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=5', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=1364'
Feb 10 15:55:04 syslog-client syslog-ng[8]: Log statistics; processed='global(payload_reallocs)=8', processed='global(sdata_updates)=0', processed='dst.syslog(d_server#0,tcp,syslog-server:514)=6', dropped='dst.syslog(d_server#0,tcp,syslog-server:514)=0', queued='dst.syslog(d_server#0,tcp,syslog-server:514)=0', written='dst.syslog(d_server#0,tcp,syslog-server:514)=6', processed='center(received)=6', dropped='global(internal_source)=0', processed='global(internal_source)=6', queued='global(internal_source)=0', processed='destination(d_server)=6', eps_last_1h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='center(queued)=6', queued='global(scratch_buffers_bytes)=0', memory_usage='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='source(s_test)=6', processed='global(msg_clones)=0', eps_last_24h='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_bytes='dst.syslog(d_server#0,tcp,syslog-server:514)=0', truncated_count='dst.syslog(d_server#0,tcp,syslog-server:514)=0', msg_size_avg='dst.syslog(d_server#0,tcp,syslog-server:514)=960', stamp='src.internal(s_test#1)=1770738304', queued='global(scratch_buffers_count)=0', eps_since_start='dst.syslog(d_server#0,tcp,syslog-server:514)=0', processed='src.internal(s_test#1)=6', msg_size_max='dst.syslog(d_server#0,tcp,syslog-server:514)=1364'
Feb 10 15:58:52 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb 10 15:58:53 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.19.0.4:514)', local='AF_INET(0.0.0.0:0)'
Feb 10 16:02:19 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb 10 16:02:19 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.19.0.4:514)', local='AF_INET(0.0.0.0:0)'
Feb 10 16:07:40 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb 10 16:07:41 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.18.0.4:514)', local='AF_INET(0.0.0.0:0)'
Feb 10 16:17:40 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb 10 16:17:41 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.18.0.4:514)', local='AF_INET(0.0.0.0:0)'
Feb 10 16:24:52 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb 10 16:24:53 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.18.0.4:514)', local='AF_INET(0.0.0.0:0)'
Feb 10 16:30:03 syslog-client syslog-ng[8]: syslog-ng starting up; version='4.10.2'
Feb 10 16:30:03 syslog-client syslog-ng[8]: Syslog connection established; fd='12', server='AF_INET(172.18.0.4:514)', local='AF_INET(0.0.0.0:0)'
